"Time","Slope"
230.5,0.264595986778803
230.6,0.268292873231188
230.7,0.260226966907367
230.8,0.261238868992203
230.9,0.261892589996886
231,0.264713459297929
231.1,0.265375479147626
231.2,0.259166663908337
231.3,0.263157084369853
231.4,0.262006006149784
231.5,0.261371114037915
231.6,0.259103736542408
231.7,0.254869094463554
231.8,0.258992638836305
231.9,0.260073824899564
232,0.255315988178171
232.1,0.259226734600722
232.2,0.25670305479139
232.3,0.258077603169637
232.4,0.260333317688036
232.5,0.261451207240249
232.6,0.254969485805701
232.7,0.257254271105339
232.8,0.260420875698415
232.9,0.259768022483088
233,0.256640325567921
233.1,0.257614129536708
233.2,0.258952645536361
233.3,0.261425409002196
233.4,0.255437115821333
233.5,0.253044427514727
233.6,0.257762585758859
233.7,0.258147617311418
233.8,0.258302023901529
233.9,0.253889155562753
234,0.257292568311956
234.1,0.25290579895817
234.2,0.258952497682275
234.3,0.257522164509109
234.4,0.260798877015572
234.5,0.261991386344753
234.6,0.254671269049462
234.7,0.261075409688765
234.8,0.258005305083519
234.9,0.256727016919391
235,0.260337359889248
235.1,0.255790036270075
235.2,0.255434564903069
235.3,0.250677672670671
235.4,0.25833361695899
235.5,0.255018120629807
235.6,0.258120782767779
235.7,0.256251662152864
235.8,0.263213597560065
235.9,0.261850932726823
236,0.258206892877332
236.1,0.256286233110988
236.2,0.25841008182248
236.3,0.255489578456776
236.4,0.258266902648116
236.5,0.25347830640606
236.6,0.255365261573407
236.7,0.258693003360568
236.8,0.255693066294941
236.9,0.257319858492469
237,0.250175728458362
237.1,0.255966809072936
237.2,0.259334879396392
237.3,0.249407472030052
237.4,0.249293283791845
237.5,0.249676795623146
237.6,0.251581721094831
237.7,0.246616231856804
237.8,0.251387205567322
237.9,0.25388752557245
238,0.249061951328774
238.1,0.25445659949775
238.2,0.253209745709883
238.3,0.256342084014994
238.4,0.250291865227664
238.5,0.253277500176451
238.6,0.252748958224127
238.7,0.252043720321114
238.8,0.250862639883109
238.9,0.253113097187128
239,0.254611003098767
239.1,0.257858409312607
239.2,0.250404469668073
239.3,0.258261384787784
239.4,0.253307512432168
239.5,0.251896555283635
239.6,0.255489449651137
239.7,0.253915885370126
239.8,0.259739488392581
239.9,0.257064011679775
240,0.255870935197149
240.1,0.253775982886373
240.2,0.258222813718272
240.3,0.259992096536626
240.4,0.256531205963519
240.5,0.259552197169234
240.6,0.258920522547687
240.7,0.259063275574235
240.8,0.258121128310972
240.9,0.26303341439961
241,0.260665299074163
241.1,0.262704990919011
241.2,0.256570519310063
241.3,0.25978490258021
241.4,0.256863933701621
241.5,0.253901272328837
241.6,0.260674042156617
241.7,0.255368038218265
241.8,0.260036496599975
241.9,0.260094887841432
242,0.257053098466975
242.1,0.259413317386336
242.2,0.257626517416481
242.3,0.258339461128619
242.4,0.260359944826391
242.5,0.254300053662191
242.6,0.256814794643358
242.7,0.263422685582737
242.8,0.259797954793963
242.9,0.258136105100661
243,0.256601579210552
243.1,0.257302236924977
243.2,0.256823525409278
243.3,0.259361800777474
243.4,0.2567141784151
243.5,0.257455599116845
243.6,0.263996913794604
243.7,0.258491850681499
243.8,0.255068133294797
243.9,0.258081390343256
244,0.260214924265356
244.1,0.252312025530826
244.2,0.259688806200049
244.3,0.260544051814936
244.4,0.256641470566406
244.5,0.258715783253682
244.6,0.257672696848836
244.7,0.259238368756424
244.8,0.264435488871824
244.9,0.26289649601901
245,0.263595339365032
245.1,0.25750080241463
245.2,0.257426249784004
245.3,0.257795764012864
245.4,0.257683943591205
245.5,0.255445706927447
245.6,0.260297588865087
245.7,0.260868898884036
245.8,0.259131218429174
245.9,0.265239079307735
246,0.261185119675099
246.1,0.267125421947234
246.2,0.257551275522923
246.3,0.261131523681784
246.4,0.261759672545986
246.5,0.259014450817635
246.6,0.262041093641702
246.7,0.262723229510981
246.8,0.263696709493843
246.9,0.262015370911976
247,0.260617487963816
247.1,0.261860054156214
247.2,0.269014754772598
247.3,0.261544114244916
247.4,0.259092575977343
247.5,0.263900388528784
247.6,0.260560024711733
247.7,0.262216257604821
247.8,0.264081997852097
247.9,0.255993999596928
248,0.257552339674913
248.1,0.26007319176079
248.2,0.260684938389232
248.3,0.260800352535434
248.4,0.261228764593469
248.5,0.259494071705442
248.6,0.262332834814665
248.7,0.260393936524718
248.8,0.260473506816784
248.9,0.257467456196628
249,0.266884988930952
249.1,0.257968452581226
249.2,0.261274406120038
249.3,0.256984286693488
249.4,0.260961131857516
249.5,0.259569339250078
249.6,0.258185262031883
249.7,0.26052258264294
249.8,0.262296812158316
249.9,0.259684426470992
250,0.261492533712084
250.1,0.265085252265029
250.2,0.26065074475184
250.3,0.258266663882442
250.4,0.263599154080998
250.5,0.256374924156639
250.6,0.262067617740514
250.7,0.255373124712038
250.8,0.260689947448738
250.9,0.261495677204492
251,0.26410749429061
251.1,0.262634899518092
251.2,0.263383691802545
251.3,0.260845284914765
251.4,0.264809619824565
251.5,0.258084869848926
251.6,0.26017868174765
251.7,0.263252880911488
251.8,0.260650590669652
251.9,0.259888900034988
252,0.261726558903388
252.1,0.259866043802958
252.2,0.262478094956784
252.3,0.269954579266906
252.4,0.262545722501916
252.5,0.26437149985288
252.6,0.259822505489573
252.7,0.26245572244879
252.8,0.262302888196362
252.9,0.259285617150462
253,0.267279312745355
253.1,0.262076503380152
253.2,0.261143669636811
253.3,0.260011296110115
253.4,0.264952092566506
253.5,0.262775668728866
253.6,0.263209380794496
253.7,0.2626583548787
253.8,0.265902736116002
253.9,0.265297618675717
254,0.262883138135311
254.1,0.260703786860648
254.2,0.259251410980159
254.3,0.267451635402176
254.4,0.266920790749802
254.5,0.26375554693854
254.6,0.261092448360275
254.7,0.26311521886094
254.8,0.266301699033446
254.9,0.260138368516862
255,0.265916512857371
255.1,0.260036905012501
255.2,0.263309714562835
255.3,0.262719478342178
255.4,0.26861907963547
255.5,0.26096337229321
255.6,0.265206671078635
255.7,0.265698546176216
255.8,0.255858374686317
255.9,0.266775448414562
256,0.263316190920405
256.1,0.262491100082201
256.2,0.264005032265414
256.3,0.261143714177114
256.4,0.263596998775877
256.5,0.263462316110651
256.6,0.263751412742097
256.7,0.257907174263294
256.8,0.26273056748043
256.9,0.267849495478468
257,0.266323273125799
257.1,0.268241675538909
257.2,0.262945176756359
257.3,0.261635150569184
257.4,0.263229008977098
257.5,0.261031658314727
257.6,0.263402780277021
257.7,0.260690766781594
257.8,0.26408934678966
257.9,0.267468249426471
258,0.264054974959021
258.1,0.266961634154388
258.2,0.265950017579537
258.3,0.26418644380488
258.4,0.265049219913568
258.5,0.262616627266123
258.6,0.266841686291551
258.7,0.262460591740734
258.8,0.261794776099341
258.9,0.265232243238573
259,0.263091948409525
259.1,0.270069872830186
259.2,0.272265411286189
259.3,0.264881043665034
259.4,0.263130243793539
259.5,0.263944663140691
259.6,0.259531864948595
259.7,0.266920279069001
259.8,0.262028635277868
259.9,0.269787443896037
260,0.259295361342306
260.1,0.264729451857192
260.2,0.262784815146765
260.3,0.263177942508043
260.4,0.263766049635804
260.5,0.270144040309595
260.6,0.267999729016312
260.7,0.264027558456944
260.8,0.271014924258464
260.9,0.265699665050153
261,0.263073718893977
261.1,0.265291473680311
261.2,0.26103307445464
261.3,0.264574754851291
261.4,0.266032497437825
261.5,0.261562687014692
261.6,0.264299700676369
261.7,0.262185196590538
261.8,0.262121759108903
261.9,0.266758938490574
262,0.266680174856977
262.1,0.264425080055746
262.2,0.261827137293335
262.3,0.264600012167409
262.4,0.262883241897586
262.5,0.265867099720468
262.6,0.266026257913888
262.7,0.263583346292156
262.8,0.263318095866874
262.9,0.26443099956761
263,0.264282189218212
263.1,0.263769817294765
263.2,0.256511761484461
263.3,0.265233433881566
263.4,0.262929437301582
263.5,0.264487574483557
263.6,0.264670966222227
263.7,0.261457384347765
263.8,0.265198101727727
263.9,0.265647824668267
264,0.25555609874724
264.1,0.264955010938713
264.2,0.261190887956761
264.3,0.259684984164301
264.4,0.265565866153462
264.5,0.267720563264707
264.6,0.260736823917969
264.7,0.26582797937717
264.8,0.260487180842963
264.9,0.262019160423477
265,0.26473952678296
265.1,0.263714295991814
265.2,0.262249659063512
265.3,0.256309974795684
265.4,0.262908202061324
265.5,0.262930250723816
265.6,0.263736146093601
265.7,0.263960260357767
265.8,0.266244657873657
265.9,0.267561863769972
266,0.26610214761665
266.1,0.258309719513976
266.2,0.267592403819862
266.3,0.266146163551941
266.4,0.264174047190106
266.5,0.263652323934513
266.6,0.26642354091912
266.7,0.269955515319227
266.8,0.269256443169765
266.9,0.267168321875981
267,0.266668634641426
267.1,0.264120376405635
267.2,0.264657316059791
267.3,0.258377393769905
267.4,0.265816061280972
267.5,0.261298395555309
267.6,0.270242281158667
267.7,0.265402242370549
267.8,0.264056455425909
267.9,0.262967575550795
268,0.260893564470341
268.1,0.260406069889156
268.2,0.265251730977303
268.3,0.263521557456843
268.4,0.271076307121973
268.5,0.263427555344764
268.6,0.266801080453985
268.7,0.264997750051477
268.8,0.262475159816827
268.9,0.265150789799464
269,0.267046794216775
269.1,0.265957620060276
269.2,0.261563892443752
269.3,0.264640851687549
269.4,0.261628320958869
269.5,0.269097009715414
269.6,0.268741738174071
269.7,0.266799540874371
269.8,0.263556280223681
269.9,0.268790608804485
270,0.267981765957151
270.1,0.26493835406101
270.2,0.267056424367137
270.3,0.273258051774742
270.4,0.273389362636776
270.5,0.270120796221387
270.6,0.269776246448942
270.7,0.271664782705856
270.8,0.26856640870325
270.9,0.271614174058621
271,0.270378600151329
271.1,0.270115640007221
271.2,0.270539062164617
271.3,0.273755408691755
271.4,0.272656833461797
271.5,0.272726291846568
271.6,0.277535951434981
271.7,0.26804029945292
271.8,0.268506885750422
271.9,0.271531996183611
272,0.273679184472218
272.1,0.267110881413919
272.2,0.272342507911983
272.3,0.265513008839781
272.4,0.271713523272372
272.5,0.272673666522257
272.6,0.270331186841237
272.7,0.271889224093149
272.8,0.275023325666933
272.9,0.269070730004244
273,0.275396463662627
273.1,0.268076894320865
273.2,0.270089449227721
273.3,0.272105066095079
273.4,0.272861452453745
273.5,0.268877301763635
273.6,0.271207686618924
273.7,0.270330044491837
273.8,0.269941537223494
273.9,0.266983045718719
274,0.271177073553307
274.1,0.274687199291698
274.2,0.272499147172541
274.3,0.265740877999394
274.4,0.269099550979736
274.5,0.270532452660278
274.6,0.275380299868225
274.7,0.271173431327958
274.8,0.272257834412641
274.9,0.26610476790406
275,0.265947618708408
275.1,0.273661104297976
275.2,0.270566879107955
275.3,0.273947419613037
275.4,0.276761005549585
275.5,0.273432219428581
275.6,0.270463348192899
275.7,0.267106187374594
275.8,0.271503852192229
275.9,0.270449845781361
276,0.27071005575018
276.1,0.274355650560032
276.2,0.270259622656204
276.3,0.265905147016485
276.4,0.269299827614614
276.5,0.273091950242303
276.6,0.266804340314597
276.7,0.26642179422186
276.8,0.267766246596388
276.9,0.267129108844058
277,0.266641200348462
277.1,0.270827448482209
277.2,0.274348987771854
277.3,0.268990268947877
277.4,0.269683580640252
277.5,0.271475611034692
277.6,0.272122335573662
277.7,0.264839154723048
277.8,0.267641742376695
277.9,0.269494968129464
278,0.265959677114479
278.1,0.26929502560444
278.2,0.272497714343494
278.3,0.265590994887164
278.4,0.265196931857438
278.5,0.270070536020906
278.6,0.261499681823304
278.7,0.266489776909959
278.8,0.270657304329026
278.9,0.266494989085943
279,0.270315976853535
279.1,0.272913346179066
279.2,0.269114239989061
279.3,0.271870509089417
279.4,0.266128098489222
279.5,0.269474505733758
279.6,0.270936357964797
279.7,0.269296160234373
279.8,0.267064847411422
279.9,0.272265716681388
280,0.266546910623207
280.1,0.267010112878105
280.2,0.269610927914664
280.3,0.263495134658103
280.4,0.269689901942335
280.5,0.265621541284049
280.6,0.266878095407163
280.7,0.26369103060203
280.8,0.265210214165447
280.9,0.26789528642144
281,0.274312947727933
281.1,0.270199634149829
281.2,0.268390589970797
281.3,0.271873190490324
281.4,0.278761092911726
281.5,0.273696712814803
281.6,0.269122876391699
281.7,0.270341719551385
281.8,0.270907219784944
281.9,0.272265066891542
282,0.269008753328106
282.1,0.265539666871051
282.2,0.26484932224595
282.3,0.267742432420822
282.4,0.266814067679645
282.5,0.273170309409542
282.6,0.275286523958258
282.7,0.274527741997487
282.8,0.27092192778243
282.9,0.277222376019376
283,0.272841043779049
283.1,0.2713555785496
283.2,0.272394624339244
283.3,0.263906175695656
283.4,0.273724850095927
283.5,0.273122850709436
283.6,0.272985370235083
283.7,0.269100805983492
283.8,0.272837748519094
283.9,0.278973883168434
284,0.274091414907542
284.1,0.273947205735204
284.2,0.277702566261302
284.3,0.271177993175657
284.4,0.270983970497626
284.5,0.274818792016181
284.6,0.273656468820961
284.7,0.274710768906269
284.8,0.27751363225557
284.9,0.279385129132768
285,0.272573441986995
285.1,0.276990222937312
285.2,0.278963562899855
285.3,0.278188207243822
285.4,0.271794239686706
285.5,0.275070156491572
285.6,0.27561935988441
285.7,0.277165018232204
285.8,0.27240517050297
285.9,0.274211844373386
286,0.268971417867307
286.1,0.279799612674749
286.2,0.267084941252808
286.3,0.277362289154885
286.4,0.275444128172305
286.5,0.274293421157948
286.6,0.279902348033382
286.7,0.274468809408116
286.8,0.273331785738502
286.9,0.27546410303682
287,0.274501352297509
287.1,0.272800045267699
287.2,0.27839027657968
287.3,0.271738222372321
287.4,0.277127861768123
287.5,0.277247851337163
287.6,0.273470227295931
287.7,0.276525756943624
287.8,0.278019974356597
287.9,0.277219167761452
288,0.276215063410704
288.1,0.275391718495707
288.2,0.27512374266529
288.3,0.277581797874489
288.4,0.274735254100932
288.5,0.2743074837171
288.6,0.269856550376418
288.7,0.281319868382949
288.8,0.273379180035913
288.9,0.271141224884671
289,0.274812601968072
289.1,0.281151801018734
289.2,0.279749650877908
289.3,0.278180189215539
289.4,0.276501356271143
289.5,0.274411622460972
289.6,0.278102024359025
289.7,0.276224624679102
289.8,0.273429117349119
289.9,0.278638704427226
290,0.282524208004136
290.1,0.277125443848363
290.2,0.271652271881762
290.3,0.282119742908696
290.4,0.276554084334192
290.5,0.27790797330262
290.6,0.278908529585105
290.7,0.280146963273144
290.8,0.282169415140866
290.9,0.280343877977239
291,0.276944436791944
291.1,0.278269677996529
291.2,0.281565995909411
291.3,0.279318355838309
291.4,0.284135126585542
291.5,0.277821825026769
291.6,0.281558158691262
291.7,0.279485319180182
291.8,0.279643419987742
291.9,0.273355136371458
292,0.282064283580354
292.1,0.282018358252752
292.2,0.278948263417586
292.3,0.282923234509527
292.4,0.279199224707828
292.5,0.277768137450547
292.6,0.276210281225552
292.7,0.274668186140665
292.8,0.277195381173451
292.9,0.277839110446991
293,0.275925553969366
293.1,0.280225946309587
293.2,0.272046537522768
293.3,0.280558440257308
293.4,0.27606656138972
293.5,0.27704994639382
293.6,0.275750551584654
293.7,0.276718578601495
293.8,0.278748919512048
293.9,0.281671289623008
294,0.281451802274874
294.1,0.281730497979715
294.2,0.274045117942609
294.3,0.278227521170836
294.4,0.281282713376441
294.5,0.27872249636949
294.6,0.281374176770606
294.7,0.280304767456597
294.8,0.279238230950656
294.9,0.279337957989233
295,0.276588768737899
295.1,0.277394666734876
295.2,0.277712026133645
295.3,0.27548699707837
295.4,0.281032563528345
295.5,0.273755223845575
295.6,0.27428010576998
295.7,0.279129416849463
295.8,0.277416833192806
295.9,0.280826488527715
296,0.279844707871223
296.1,0.275934299846686
296.2,0.277324572907826
296.3,0.281271767760798
296.4,0.279489664517381
296.5,0.280938674691123
296.6,0.278597680351344
296.7,0.282364060293039
296.8,0.284690708541959
296.9,0.279056405265725
297,0.28675476813487
297.1,0.276274353489993
297.2,0.278090126292607
297.3,0.280503424425425
297.4,0.281884606802483
297.5,0.283380811890343
297.6,0.281432068620782
297.7,0.28005769719605
297.8,0.283577685275357
297.9,0.283064273867815
298,0.280151604253024
298.1,0.281832578722477
298.2,0.276606262866522
298.3,0.281336261773115
298.4,0.283364282566756
298.5,0.280140060420569
298.6,0.276152078397112
298.7,0.277227416272235
298.8,0.274684192695955
298.9,0.279558936982651
299,0.280998376275009
299.1,0.281415410418864
299.2,0.278644746766635
299.3,0.275026134215303
299.4,0.278526826428837
299.5,0.277156829158464
299.6,0.278840295583209
299.7,0.281985728619052
299.8,0.27614890529819
299.9,0.275488856272822
300,0.27890056640975
300.1,0.266582794943237
300.2,0.276265640740572
300.3,0.281921426321245
300.4,0.279880536064562
300.5,0.275448994921459
300.6,0.276129916312272
300.7,0.273660184306725
300.8,0.280946558996171
300.9,0.271306494229521
301,0.273669517662459
301.1,0.271932091754755
301.2,0.28143932297981
301.3,0.274105358866367
301.4,0.280054604555167
301.5,0.273680417801402
301.6,0.273024104354426
301.7,0.275733290564433
301.8,0.274751192962628
301.9,0.271888142103163
302,0.276131248519032
302.1,0.277893858603112
302.2,0.276655862350942
302.3,0.277182521977383
302.4,0.276588074387282
302.5,0.274491273121569
302.6,0.278294500787409
302.7,0.276237279877452
302.8,0.270625936671481
302.9,0.279611466591354
303,0.277533907789065
303.1,0.273459189379474
303.2,0.275417769593063
303.3,0.272100124432661
303.4,0.274117197975973
303.5,0.272199315454283
303.6,0.274105600143126
303.7,0.275021327380438
303.8,0.273056155168046
303.9,0.272254288674817
304,0.270323819990366
304.1,0.268253645473507
304.2,0.271225224848358
304.3,0.26947820779609
304.4,0.271206935907056
304.5,0.270837556334828
304.6,0.272578839662263
304.7,0.275927988741037
304.8,0.266376970021249
304.9,0.276741670897344
305,0.272664507518796
305.1,0.276717682163443
305.2,0.270967478501581
305.3,0.278082270867983
305.4,0.275369437907246
305.5,0.269239285664032
305.6,0.270972562714409
305.7,0.27531449259071
305.8,0.274143432836977
305.9,0.277709188584675
306,0.274668976722597
306.1,0.279989570886806
306.2,0.277881843369816
306.3,0.269627743193922
306.4,0.276274163661455
306.5,0.27502660109246
306.6,0.269721389074205
306.7,0.278376346744976
306.8,0.276149328402216
306.9,0.277813313835983
307,0.274768339077448
307.1,0.278296193497687
307.2,0.274978033866997
307.3,0.275532028550526
307.4,0.274690395259097
307.5,0.278513701300606
307.6,0.277907035816215
307.7,0.276322794284508
307.8,0.278172537953361
307.9,0.277906131171293
308,0.27317668274656
308.1,0.279616467494252
308.2,0.274157053193223
308.3,0.26963037867455
308.4,0.273329906153227
308.5,0.274811215940466
308.6,0.281179354252821
308.7,0.27746458235391
308.8,0.272819693015926
308.9,0.279274588562496
309,0.273546516071982
309.1,0.276456429525246
309.2,0.278226151547404
309.3,0.275241411251779
309.4,0.277889989085003
309.5,0.274523202535123
309.6,0.274898486228059
309.7,0.275968801997387
309.8,0.27736718068322
309.9,0.273406763625401
310,0.275495766353202
310.1,0.279854209466581
310.2,0.265598288698539
310.3,0.27151326825986
310.4,0.277971315932623
310.5,0.273817225173719
310.6,0.276483405046744
310.7,0.273217245690673
310.8,0.278057987320865
310.9,0.275888645285277
311,0.278302265146867
311.1,0.276757812717874
311.2,0.275098898262153
311.3,0.272215767222821
311.4,0.274919682218587
311.5,0.27549092140676
311.6,0.275153109591434
311.7,0.277255077084306
311.8,0.274841478657534
311.9,0.278853434603696
312,0.277894527895359
312.1,0.279168915447932
312.2,0.274792436718915
312.3,0.275206866889177
312.4,0.271488882065038
312.5,0.274309450941217
312.6,0.272317442536159
312.7,0.278725544592889
312.8,0.27670973962327
312.9,0.272282687021347
313,0.275045576571784
313.1,0.279845642844087
313.2,0.272138482801595
313.3,0.272352646404022
313.4,0.27371413489508
313.5,0.273029435709158
313.6,0.275793144352776
313.7,0.278114470715174
313.8,0.270132454493095
313.9,0.279761135823025
314,0.281035475777976
314.1,0.274114383214364
314.2,0.280743287738602
314.3,0.277278262409334
314.4,0.276362880465663
314.5,0.275655629171885
314.6,0.273893264496206
314.7,0.282437008682167
314.8,0.277830663374639
314.9,0.279304682124829
315,0.278876705622051
315.1,0.281765167696268
315.2,0.282526166528517
315.3,0.283699866413006
315.4,0.27505150168405
315.5,0.278801823034722
315.6,0.276501011022804
315.7,0.27874143624751
315.8,0.279864066889901
315.9,0.275590506504237
316,0.277137321064306
316.1,0.278259375152583
316.2,0.277195545381835
316.3,0.275336317060018
316.4,0.273080049234078
316.5,0.278732274436047
316.6,0.275269565819426
316.7,0.278173663605471
316.8,0.280975256175496
316.9,0.279035503791383
317,0.279883902561935
317.1,0.279853318280402
317.2,0.279419119222877
317.3,0.278733302090886
317.4,0.271712322724172
317.5,0.27749205800691
317.6,0.274759195292863
317.7,0.276263597277484
317.8,0.275853569084659
317.9,0.275120529444518
318,0.274839467571323
318.1,0.277020808750456
318.2,0.276385387329521
318.3,0.275232224563039
318.4,0.276662410634924
318.5,0.269898317582789
318.6,0.278451050064755
318.7,0.275437777592434
318.8,0.274670162700154
318.9,0.276935637245375
319,0.280127491791315
319.1,0.283168832096643
319.2,0.278782060130747
319.3,0.277848466704578
319.4,0.275354875390692
319.5,0.27761884162331
319.6,0.278939647511392
319.7,0.278700308277732
319.8,0.281078407564641
319.9,0.280226665113094
320,0.2848423502957
320.1,0.27463461499908
320.2,0.282359465604673
320.3,0.280906067937545
320.4,0.276903437702893
320.5,0.276480322541497
320.6,0.27759839130249
320.7,0.274907496305505
320.8,0.277836023448686
320.9,0.281526018179841
321,0.281000376084651
321.1,0.28443739215847
321.2,0.280860011401354
321.3,0.280870490299207
321.4,0.27944059135361
321.5,0.27500911279395
321.6,0.279305112595317
321.7,0.271851126785487
321.8,0.277440307067615
321.9,0.274493889624828
322,0.274337613542434
322.1,0.27941675929346
322.2,0.278072590022678
322.3,0.276450603869078
322.4,0.275210743989877
322.5,0.27443143006364
322.6,0.271282090727566
322.7,0.26966224303634
322.8,0.273537777031316
322.9,0.272870593410507
323,0.274968538730065
323.1,0.27260573113197
323.2,0.274784167021272
323.3,0.270955033912477
323.4,0.270166556441272
323.5,0.271671583445948
323.6,0.268337199275408
323.7,0.270691930070694
323.8,0.273397327724829
323.9,0.273375107443266
324,0.270604206808888
324.1,0.282570113551592
324.2,0.274814545922511
324.3,0.271365472897947
324.4,0.274519047997794
324.5,0.280514479496007
324.6,0.271375903667981
324.7,0.268733743595758
324.8,0.281569935454519
324.9,0.275987377815155
325,0.28207864846837
325.1,0.274885119486213
325.2,0.279607935119124
325.3,0.278799280007119
325.4,0.284044336598464
325.5,0.283727488916653
325.6,0.283981552006149
325.7,0.279242092762763
325.8,0.289977229111676
325.9,0.288640366327653
326,0.280535447753273
326.1,0.281161619007418
326.2,0.285995233533147
326.3,0.285340541522262
326.4,0.290250217250833
326.5,0.288705228326185
326.6,0.283959324678543
326.7,0.284990490241535
326.8,0.288221955404719
326.9,0.285834881033094
327,0.283947244258636
327.1,0.287986919342513
327.2,0.293678888445848
327.3,0.278790108299761
327.4,0.288792595630158
327.5,0.283478431735021
327.6,0.283453494850277
327.7,0.287755643868238
327.8,0.281643623524002
327.9,0.281876886445744
328,0.289306687711085
328.1,0.289762696006089
328.2,0.294956832606731
328.3,0.28826770225876
328.4,0.293060771016077
328.5,0.288598330886193
328.6,0.289722215189315
328.7,0.292677261230072
328.8,0.284081496337592
328.9,0.290043291783829
329,0.290752145831073
329.1,0.296312300293793
329.2,0.291210201819455
329.3,0.293894158289266
329.4,0.298229182779075
329.5,0.287006580792612
329.6,0.290566961240044
329.7,0.294600275464613
329.8,0.290847281421946
329.9,0.288981179998019
330,0.287253985837128
330.1,0.294184035097557
330.2,0.290071373324384
330.3,0.294229013952331
330.4,0.297317178587913
330.5,0.299038088348522
330.6,0.296219066745484
330.7,0.29743301621384
330.8,0.298302598743554
330.9,0.296759894001265
331,0.293183582604043
331.1,0.297586534768165
331.2,0.295084403980616
331.3,0.298170836918878
331.4,0.298358122531563
331.5,0.300412650408162
331.6,0.293424382475055
331.7,0.3007257814725
331.8,0.293704975027869
331.9,0.292378086092106
332,0.297349613468784
332.1,0.291668737071628
332.2,0.296939346964446
332.3,0.303710087880065
332.4,0.295751706337333
332.5,0.305691502610748
332.6,0.297472923112727
332.7,0.30326626664334
332.8,0.295605616546116
332.9,0.296735282995539
333,0.301014768473034
333.1,0.302841618571043
333.2,0.307525053602455
333.3,0.305753090067529
333.4,0.301220882616677
333.5,0.297991387093493
333.6,0.306115547861972
333.7,0.304401482182201
333.8,0.303369401940652
333.9,0.305436294364105
334,0.30750433671097
334.1,0.301205514239522
334.2,0.310694317353642
334.3,0.310059154290269
334.4,0.303038566400417
334.5,0.307105342917037
334.6,0.313667165677184
334.7,0.305886257631264
334.8,0.309167637070327
334.9,0.309438416915564
335,0.302603861038118
335.1,0.302602094078064
335.2,0.301247547343751
335.3,0.303609536641595
335.4,0.308177807130298
335.5,0.309892933834689
335.6,0.302032973357457
335.7,0.305258292058858
335.8,0.304648509347634
335.9,0.303658552863247
336,0.297982585851297
336.1,0.30431629101246
336.2,0.304023310904022
336.3,0.299484861918801
336.4,0.306963615495098
336.5,0.302513305279117
336.6,0.304192301717134
336.7,0.296009207358328
336.8,0.301651716831408
336.9,0.307050191304096
337,0.308033681494683
337.1,0.308129306393161
337.2,0.310163036448457
337.3,0.301409405302092
337.4,0.309056849663203
337.5,0.310394588460788
337.6,0.310418447977462
337.7,0.316531149420422
337.8,0.307638436586517
337.9,0.306171542456846
338,0.311798783589962
338.1,0.312488660393345
338.2,0.304997144374517
338.3,0.316768738913215
338.4,0.311243354375933
338.5,0.314783554186501
338.6,0.320693823267493
338.7,0.314295578924621
338.8,0.318344579116809
338.9,0.310023336064104
339,0.310849609206657
339.1,0.311015489412577
339.2,0.306364335081728
339.3,0.321313085626566
339.4,0.311666365154328
339.5,0.30786822070956
339.6,0.311218492770059
339.7,0.313485372023621
339.8,0.314352512680602
339.9,0.31363183436853
340,0.307973766869434
340.1,0.309935629343646
340.2,0.309256492455349
340.3,0.308816779579555
340.4,0.312333382397603
340.5,0.304298786770507
340.6,0.309867507182474
340.7,0.310509101625171
340.8,0.319468726216419
340.9,0.313762254676678
341,0.317960709809287
341.1,0.310291659242086
341.2,0.31189642221428
341.3,0.310679856264339
341.4,0.313056653851186
341.5,0.318675171355098
341.6,0.316642948709312
341.7,0.319710582480199
341.8,0.317508276995305
341.9,0.319855369366565
342,0.318022687293093
342.1,0.316763185440326
342.2,0.314127410958225
342.3,0.316507476432421
342.4,0.320815974806168
342.5,0.324495264228302
342.6,0.316182738470393
342.7,0.320197222087438
342.8,0.326385859952643
342.9,0.3258221663742
343,0.325098853618278
343.1,0.325867080427405
343.2,0.327119558903672
343.3,0.327615103087752
343.4,0.328077628444138
343.5,0.33532528630558
343.6,0.332412614729203
343.7,0.331553307043772
343.8,0.328620470998547
343.9,0.330280646704924
344,0.331762268315627
344.1,0.337003305371861
344.2,0.333876918550687
344.3,0.327823960477339
344.4,0.336501273219146
344.5,0.329520791917609
344.6,0.328312709900381
344.7,0.324285449849089
344.8,0.329428607147577
344.9,0.328338296836161
345,0.323479095103833
345.1,0.328325829354528
345.2,0.321566958471963
345.3,0.316462139851218
345.4,0.325420495436232
345.5,0.320517548775168
345.6,0.325467258664752
345.7,0.326315669430197
345.8,0.325705737872333
345.9,0.325297496877438
346,0.329217981459885
346.1,0.31854823370246
346.2,0.321237531367153
346.3,0.318844494363281
346.4,0.322976945192062
346.5,0.320238744067435
346.6,0.320378324170874
346.7,0.327046481889908
346.8,0.319465353061569
346.9,0.325249644492069
347,0.320242933294449
347.1,0.321174994458304
347.2,0.318943329505737
347.3,0.322270664223977
347.4,0.316302778712678
347.5,0.326494252914199
347.6,0.328125539121574
347.7,0.322166602430785
347.8,0.327464765754078
347.9,0.330172905104516
348,0.329940770391271
348.1,0.331063955833709
348.2,0.32753009755949
348.3,0.332739055451096
348.4,0.33633802517025
348.5,0.336390063386377
348.6,0.335358303190237
348.7,0.331033075378343
348.8,0.32996422266225
348.9,0.337856875280881
